conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,إمكانية اقتصاد الطاقة في أنظمة التحول الأوتوماتيكية,released,knowledge,occupation-specific,,"إمكانية اقتصاد الطاقة في أنظمة التحول الأوتوماتيكية من خلال آليات تقدر على تحسين الفعالية وتمَكن من الاستعداد الأمثل للأحداث المقبلة.
   ",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,تصميم نظام تبريد بالامتصاص الشمسي,released,skill/competence,sector-specific,,"تصميم نظام توليد البرودة بالامتصاص والتجديد الشمسي بواسطة أنابيب تجميع الحرارة. حساب حاجة المبنى الحقيقية للتبريد من أجل اختيار القدرة الصحيحة (كيلو واط). عمل تصميم تفصيلي للتركيب، والأساس، واستراتيجية الأتمتة باستخدام المنتجات المتوفرة والمفاهيم واختيار المنتجات الملائمة.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,ادارة خططًا لتخزين المنتجات العضوية,released,skill/competence,occupation-specific,,تنفيذ الوسائل والإجراءات المستخدمة لتخزين المنتجات العضوية على نحو يتفق مع التشريعات القائمة وسياسات الصحة والسلامة. مراقبة تنفيذ الخطط والتفاعل مع المشكلات المحتملة.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,ادارة عمليات التخزين | وضع خطط العمليات ومراحل الإنتاج
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,الزراعة العضوية,released,knowledge,sector-specific,,مبادئ وتقنيات ولوائح الزراعة العضوية. الزراعة العضوية أو الزراعة البيئية هي طريقة إنتاج زراعي، تُركِّز بشدة على حماية البيئة والتوازن البيئي.,http://data.europa.eu/esco/isced-f/0811,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,وضع الاستراتيجيات الخاصة بالري,released,skill/competence,sector-specific,,"تخطيط نشر الأساليب والإجراءات المستخدمة لري الأراضي بالوسائل الاصطناعية، مع مراعاة استراتيجيات استدامة استخدام المياه./
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,تطوير السياسات والأنظمة | وضع استراتيجية لحل المشاكل
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,تركيب الأنظمة الفولتضوئية,released,skill/competence,occupation-specific,,تركيب أنظمة تولُّد الطاقة الكهربائية عن طريق تحويل الضوء إلى تيارات كهربائية، ما يعرف باسم التأثير الفولتضوئي. التأكد من التقيد باللوائح والتركيب السليم لنظام الطاقة الفولتضوئية.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,تركيب وإصلاح المعدات الكهربائية والإلكترونية والدقيقة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192e12e7-6bf0-42e6-bfc3-70c08551f12a,تحديد الخطط البيئية مقابل التكاليف المالية,released,skill/competence,cross-sector,,تقييم الخطط البيئية من الناحية المالية لموازنة المصروفات المطلوبة للتحسينات البيئية. تقييم الجدوى الاقتصادية العائدة على الشركة من تلك الاستثمارات على المدى البعيد.,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,تطوير الخطط المالية أو التجارية أو التسويقية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,قوانين نقل النفايات,released,knowledge,cross-sector,,اللوائح والتشريعات المتعلقة بالنقل الآمن للمواد والمنتجات والأجهزة الخطرة وغير الخطرة.,http://data.europa.eu/esco/isced-f/0421,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,مراقبة مواقع إعادة تدوير النفايات المدنية,released,skill/competence,sector-specific,,"مراقبة المواقع والمرافق التي تحتوي على نقاط إعادة التدوير والتي يتخلص فيها الناس من النفايات المنزلية، لضمان السلامة والامتثال للتشريعات ولضمان أن العامة يستخدمون المرافق على نحو يمتثل للوائح النفايات.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,تنظيم وسائل الراحة في الموقع | مراقبة السلامة أو الأمن
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,تشجيع استخدام الطاقة المستدامة,released,skill/competence,sector-specific,,تشجيع المنظمات والأفراد على استخدام المصادر المتجددة لتوليد الكهرباء والحرارة، وهذا للعمل نحو مستقبل مستدام وتشجيع المبيعات من معدات الطاقة المتجددة، مثل معدات الطاقة الشمسية.,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,تعزيز الاستدامة | ترويج المنتجات أو الخدمات أو البرامج
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,ادارة اختبار نوعية المياه,released,skill/competence,cross-sector,,الإشراف على الإجراءات المتعلقة باختبار المياه وتحليل نوعيتها وإجراءات التنقية اللاحقة عن طريق إدارة العمليات بدءًا من جمع العينات إلى الفحوصات المعملية وإدارة العاملين والتأكد من الامتثال للتشريعات.,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,تولي قيادة الآخرين | الإشراف على جودة الأغذية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,تقديم المشورة بشأن استهلاك المرافق,released,skill/competence,sector-specific,,تقديم المشورة للأفراد أو المنظمات بشأن الوسائل التي يمكنهم بها تقليل استهلاكهم للمرافق، مثل الحرارة والمياه والغاز والكهرباء، لتوفير النقود وتضمين الممارسات المستدامة.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,نصح الآخرين | تقديم المشورة بشأن القضايا البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b6197c8-a08b-412b-8be0-ed6de108b17e,وضع التحسينات للأنظمة الكهربائية,released,skill/competence,occupation-specific,,تصميم التعديلات اللازمة لتحسين الأنظمة الكهربائية واقتراحها وتنفيذها، والتركيز على الاستدامة والجودة والسلامة.,http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,تنظيم معالجة حمأة مياه الصرف الصحي,released,skill/competence,sector-specific,,تنسيق المعالجة والتخلص من المخلفات شبه الصلبة الناتجة عن معالجة مياه الصرف مثل الحصول على الطاقة عن طريق التخمير والتجفيف وإعادة استخدامها كسماد.,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,تولي قيادة الآخرين | التخلص من النفايات غير الخطرة أو الحطام
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,معمل التخمير,released,knowledge,occupation-specific,,الخطوات والمتطلبات المتضمنة في معمل التخمير لتحويل الكتلة الحيوية إلى مواد كيميائية أو سكريات أو وقود.,http://data.europa.eu/esco/isced-f/0711,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,تقديم المشورة للعملاء بشأن مواد البناء,released,skill/competence,sector-specific,,تقديم المشورة المفصَّلة للعملاء بشأن مواد البناء المختلفة، حيث يتم التوصية بالتنمية المستدامة وتشجيع استخدام المواد الخضراء، مثل الخشب والقش والخيرزان، وتشجيع إعادة التدوير واستخدام المواد المتجددة أو غير السامة.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521,نصح الآخرين | تقديم المشورة بشأن المنتجات والخدمات | تقديم المشورة على أمور البناء | تقديم المشورة بشأن مواد البناء
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,خامات وعناصر صناعة الأحذية المستدامة,released,knowledge,sector-specific,,"الخامات والعناصر الرفيقة بالبيئة بما فيها الجلود، الأنسجة والجلود الصناعية، مواد النعال وقسم الحذاء حتى النعل، العناصر المتفرقة والأكسسوارات.
	",http://data.europa.eu/esco/isced-f/0723,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,تحديد التغيرات المناخية على مدار التاريخ,released,skill/competence,occupation-specific,,تحليل العينات المأخوذة من العينات الجليدية الجوفية والحلقات الشجرية والرواسب وغيرها للحصول على معلومات بشأن التغيرات المناخية أثناء تاريخ الأرض وعواقبها على الحياة على الكوكب.,http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,تحليل البيانات العلمية والطبية | معالجة المعلومات النوعية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,تحديد تأثير الأنشطة الصناعية,released,skill/competence,cross-sector,,تحليل البيانات لتقدير تأثير الأنشطة الصناعية في توفُّر الموارد ونوعية المياه الجوفية.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,التفكير الناقد | تقييم الأثر البيئي | مراقبة الظروف البيئية
