conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,تخطيط الانتقال لسحابة الكلاود,released,skill/competence,sector-specific,,"اختيار أحمال وعمليات العمل الحالية تمهيداً للهجرة إلى السحابة واختيار أدوات تنفيذ الهجرة. تحديد هندسة سحابة جديدة للحلول الحالية، ووضع خطة استراتيجية لنقل أحمال العمل إلى السحابة.
	",http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755 | http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,تنظيم التغييرات في نظام تكنولوجيا المعلومات والاتصالات | العمل باستخدام أجهزة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,استخدام الملاحة الرادارية,released,skill/competence,sector-specific,,تشغيل معدات الملاحة الرادارية الحديثة لضمان سلامة عمليات السفن.,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,تشغيل معدات الرادار | تشغيل معدات الاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,تنفيذ خطة الطريق في خدمات الأجهزة الجوالة الذكية,released,skill/competence,sector-specific,,"استعمال محركات البحث المتخصصة مثل برامج وضع خطة المسار أو الرحلة لاقتراح مسارات محسنة على أساس الشروط المختلفة مثل وسيلة المواصلات، نقطة المغادرة وزمن الوصول، الموقع، ومدة الرحلة.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,استخدام الأدوات الرقمية للتعاون والإنتاجية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,الإدارة الرشيقة للمشروع,released,knowledge,sector-specific,,إن نهج الإدارة الرشيقة للمشروع هو منهجية تخطيط موارد تكنولوجيا المعلومات والاتصالات وإدارتها والإشراف عليها من أجل تحقيق أهداف محددة واستخدام أدوات تكنولوجيا المعلومات والاتصالات الخاصة بإدارة المشاريع.,http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,أنظمة إرسال إشارات الطاقة الحديثة,released,knowledge,sector-specific,,"أنظمة الإشارات الحديثة وتطبيق التقنيات الرقمية لتحسين عمل معدات الإشارات.
	",http://data.europa.eu/esco/isced-f/1041,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,أدوات نظام إدارة الشبكة,released,knowledge,sector-specific,,أدوات البرامج أو الأجهزة التي تتيح مراقبة وتحليل والإشراف على مكونات الشبكة الفردية أو أجزاء الشبكة ضمن نظام شبكة أكبر.,http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,استخدام لغة الترميز,released,skill/competence,sector-specific,,استخدام لغات الحاسوب التي يمكن تمييزها من الناحية التركيبية من النص من أجل إضافة التعليقات التوضيحية إلى الوثيقة وتحديد المخطط ومعالجة أنواع الوثائق مثل HTML.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,برمجة أنظمة الكمبيوتر
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,وضع أساليب الترحيل المؤتمت,released,skill/competence,sector-specific,,إنشاء التحويل المؤتمت لمعلومات تكنولوجيا المعلومات والاتصالات بين أنواع التخزين وتنسيقاته وأنظمته لتجنب إجراء المهام يدويًّا من جانب الموارد البشرية.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,تطوير السياسات والإجراءات التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,استخدام الوسائل الإلكترونية الحديثة الخاصة بالملاحة,released,skill/competence,sector-specific,,استخدام الوسائل الملاحية الحديثة مثل النظام العالمي لتحديد المواقع والرادار.,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,تحليل المشكلات المتعلقة بالموقع والملاحة باستخدام أجهزة تحديد المواقع | تشغيل معدات الاتصالات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,تحويل النماذج إلى إجراءات,released,skill/competence,sector-specific,,تحويل النماذج والنتائج المعملية المحددة إلى عمليات إنتاج باستخدام النماذج والمحاكاة الحاسوبية.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,إدخال المعلومات وتحويلها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,تنظيم قاعدة بيانات الجهات المانحة,released,skill/competence,cross-sector,,إنشاء قاعدة البيانات التي تحتوي على التفاصيل الشخصية للجهات المانحة ووضعها وتحديثها باستمرار.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,استخدام قواعد البيانات | إدارة المعلومات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,لعبة Rage,released,knowledge,sector-specific,,إطار البرنامج الذي يتكون من بيئات تطوير متكاملة وأدوات تصميم متخصصة، مصممة للتكرار السريع لألعاب الكمبيوتر المستندة إلى المستخدم.,http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,تقييم الأنظمة الدوموتية المندمجة,released,skill/competence,sector-specific,,"فهم التصاميم والمواصفات التي يقدمها منتجو أنظمة الدوموتية المندمجة واختيار المفهوم الذي يلبي الاحتياجات بأفضل شكل داخل المشروع.
	",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,التفكير الناقد | تحليل المعلومات والبيانات وتقييمها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,برمجة روبي,released,knowledge,sector-specific,Ruby prog | Ruby-gnome2 | Ruby lang,تقنيات ومبادئ تطوير البرامج، مثل التحليل والخوارزميات والترميز واختبار وجمع نماذج البرمجة في روبي.,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,معالجة قائمة مشتركة,released,knowledge,sector-specific,,أساليب ومبادئ تطوير البرامج، مثل التحليل والخوارزميات والترميز واختبار وجمع نماذج البرمجة في معالجة قائمة مشتركة.,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,تجميع البيانات المتعلقة بالطقس,released,skill/competence,cross-sector,,جمع البيانات من السواتل والمستشعرات البعيدة ومحطات الرصد الجوي لتوفير المعلومات بشأن الظروف والظواهر الجوية.,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,إدارة البيانات الكمية | مراقبة الظروف البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,تحسين سبل استخدام الأسطول,released,skill/competence,sector-specific,,تحسين استخدام الأسطول ووضوحه وفاعليته وربحيته عن طريق استخدام برمجيات إدارة سفن خاصة.,http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,مراقبة عمليات أسطول المركبات | تخصيص ومراقبة الموارد المادية | إدارة أسطول الشركة | الاشراف على أسطول السفن | وضع خطة صيانة أسطول النقل
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,الأداة Apache Maven هي برنامج لتنفيذ تحديد التكوين والتحكم وتقدير الحالة وتدقيق البرامج أثناء تطويرها وصيانتها.,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,جمع البيانات,released,skill/competence,cross-sector,,استخراج البيانات القابلة للتصدير من مصادر متعددة.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,استخدام تقنيات معالجة البيانات | جمع المعلومات من المصادر المادية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,تقديم التدريب على الإنترنت,released,skill/competence,cross-sector,,تقديم التدريب باستخدام التكنولوجيات المتاحة على الإنترنت وتطبيق المواد التعليمية واستخدام الوسائل التعليمية الإلكترونية وتقديم الدعم للمتدربين والتواصل على الإنترنت. دراسة فصولًا دراسية افتراضية.,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,إعطاء تعليمات للآخرين | التدريس والتدريب
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,توجيه شبكات تكنولوجيا المعلومات والاتصالات,released,knowledge,sector-specific,,عمليات وتقنيات اختيار أفضل المسارات داخل شبكة تكنولوجيا المعلومات والاتصالات التي يمكن أن تنتقل حزمة من خلالها.,http://data.europa.eu/esco/isced-f/0612,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,سياسة إدارة المخاطر الداخلية,released,knowledge,sector-specific,,سياسات إدارة المخاطر الداخلية التي تحدد المخاطر وتقيّمها وترتب أولوياتها في بيئة تقنية المعلومات. الأساليب المستخدمة لتقليل ومراقبة والتحكم في احتمالية وتأثير الأحداث الكارثية التي تؤثر على الوصول إلى أهداف العمل.,http://data.europa.eu/esco/isced-f/0413,
